forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,04,quantile,0.99,2984.04,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,point,,310.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.01,214,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.025,221.9875,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.05,230,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.1,242.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.15,252,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.2,260.4,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.25,268.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.3,277.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.35,285.825,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.4,293.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.45,301.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.5,310.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.55,318.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.6,327.7,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.65,337.175,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.7,348,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.75,358,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.8,371,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.85,385,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.9,403.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.95,433.05,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.975,453.05,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,05,quantile,0.99,481.68,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,point,,410.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.01,250,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.025,264.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.05,278.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.1,295.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.15,311,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.2,326.4,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.25,340.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.3,353.35,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.35,368,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.4,380.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.45,394.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.5,410.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.55,425.725,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.6,439.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.65,458.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.7,479.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.75,501,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.8,523.1,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.85,551.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.9,590.500000000001,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.95,624.025,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.975,652,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,05,quantile,0.99,690.545,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,point,,534.25,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.01,299,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.025,310.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.05,327,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.1,350,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.15,374,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.2,395,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.25,417.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.3,440.35,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.35,461.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.4,485,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.45,507.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.5,534.25,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.55,561,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.6,588.2,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.65,619.175,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.7,651,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.75,689.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.8,730,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.85,776.075,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.9,839.05,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.95,909,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.975,944.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,05,quantile,0.99,1017.03,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,point,,610.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.01,315.99,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.025,333,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.05,354.925,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.1,391.95,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.15,423,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.2,444.4,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.25,470,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.3,498.85,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.35,522,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.4,547.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.45,580,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.5,610.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.55,640.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.6,683.7,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.65,724.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.7,767.15,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.75,810,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.8,854.6,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.85,914.575,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.9,983.55,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.95,1060.6,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.975,1130.0125,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,05,quantile,0.99,1192.045,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,point,,1584.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.01,1147.49,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.025,1192.9,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.05,1229.975,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.1,1299.25,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.15,1332.85,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.2,1376.4,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.25,1413.375,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.3,1445.85,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.35,1482,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.4,1517.3,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.45,1549,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.5,1584.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.55,1616,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.6,1656.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.65,1694.175,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.7,1739.15,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.75,1781.125,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.8,1836.6,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.85,1901.075,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.9,1969.15,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.95,2058.675,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.975,2146.0375,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,06,quantile,0.99,2230.075,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,point,,2388.75,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.01,1595.92,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.025,1641.9625,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.05,1700.45,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.1,1802.85,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.15,1881.85,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.2,1965,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.25,2042.75,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.3,2115.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.35,2192.475,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.4,2256.3,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.45,2329.775,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.5,2388.75,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.55,2465.225,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.6,2541.4,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.65,2611.675,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.7,2722.65,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.75,2846.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.8,2943.6,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.85,3079.575,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.9,3261.1,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.95,3513.1,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.975,3685.1875,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,06,quantile,0.99,3850.55,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,point,,3741.75,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.01,2193.435,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.025,2283.975,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.05,2413.475,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.1,2606.45,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.15,2759.275,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.2,2889.7,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.25,3014,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.3,3149.35,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.35,3292.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.4,3467.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.45,3606,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.5,3741.75,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.55,3910.45,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.6,4080.7,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.65,4282.175,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.7,4462.3,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.75,4666.125,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.8,4906.1,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.85,5182.65,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.9,5515.05,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.95,6067.95,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.975,6447.05,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,06,quantile,0.99,6982.87,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,point,,5553.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.01,2847.94,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.025,3020.1,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.05,3210.225,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.1,3537.7,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.15,3790.125,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.2,4037.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.25,4244,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.3,4499.95,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.35,4744.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.4,4999.8,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.45,5291,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.5,5553.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.55,5827.95,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.6,6170.9,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.65,6534.175,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.7,6912.3,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.75,7299.875,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.8,7819.2,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.85,8395.525,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.9,9166.15,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.95,10163.7,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.975,10907.8375,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,06,quantile,0.99,11987.555,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,point,,470.75,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.01,274.49,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.025,287.4875,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.05,303,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.1,329,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.15,348.925,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.2,364,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.25,382.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.3,399.35,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.35,418,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.4,436.8,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.45,453.775,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.5,470.75,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.55,485.725,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.6,503.2,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.65,524,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.7,542.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.75,568.875,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.8,601,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.85,635.075,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.9,687.55,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.95,767.025,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.975,837.1875,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,08,quantile,0.99,927.01,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,point,,514.75,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.01,272.49,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.025,284.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.05,300.975,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.1,334.9,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.15,356.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.2,377,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.25,400.375,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.3,426.35,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.35,449.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.4,471.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.45,491.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.5,514.75,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.55,539.225,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.6,564,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.65,592,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.7,619.65,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.75,649.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.8,688.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.85,730.575,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.9,793.050000000001,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.95,870.075,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.975,924.5375,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,08,quantile,0.99,1013.665,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,point,,574.25,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.01,277.495,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.025,293.475,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.05,315.475,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.1,347.45,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.15,376,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.2,403.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.25,431,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.3,458.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.35,486.325,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.4,519,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.45,547,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.5,574.25,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.55,606,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.6,636.2,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.65,671.675,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.7,708,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.75,752.125,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.8,791.7,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.85,842.075,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.9,920.650000000001,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,08,quantile,0.95,1010.05,mean
